unit_id,logical_edge_id,hybrid_group,path_option,segment_index,segment_from,segment_to,edge_flow
S_m0004_a0002_j0002,upper_arm,S_m0004_a0002_j0002:upper_arm,long,0,upper,upper_arm__H1,4
S_m0004_a0002_j0002,upper_arm,S_m0004_a0002_j0002:upper_arm,long,1,upper_arm__H1,branch,4
S_m0004_a0002_j0002,left_arm,S_m0004_a0002_j0002:left_arm,base,0,branch,left,2
S_m0004_a0002_j0002,right_arm,S_m0004_a0002_j0002:right_arm,base,0,branch,right,2
S_m0004_a0002_j0003,upper_arm,S_m0004_a0002_j0003:upper_arm,short,0,upper,branch,4
S_m0004_a0002_j0003,upper_arm,S_m0004_a0002_j0003:upper_arm,long,0,upper,upper_arm__H1,4
S_m0004_a0002_j0003,upper_arm,S_m0004_a0002_j0003:upper_arm,long,1,upper_arm__H1,branch,4
S_m0004_a0002_j0003,left_arm,S_m0004_a0002_j0003:left_arm,base,0,branch,left,2
S_m0004_a0002_j0003,right_arm,S_m0004_a0002_j0003:right_arm,base,0,branch,right,2
S_m0004_a0002_j0004,upper_arm,S_m0004_a0002_j0004:upper_arm,short,0,upper,branch,4
S_m0004_a0002_j0004,upper_arm,S_m0004_a0002_j0004:upper_arm,long,0,upper,upper_arm__H1,4
S_m0004_a0002_j0004,upper_arm,S_m0004_a0002_j0004:upper_arm,long,1,upper_arm__H1,branch,4
S_m0004_a0002_j0004,left_arm,S_m0004_a0002_j0004:left_arm,base,0,branch,left,2
S_m0004_a0002_j0004,right_arm,S_m0004_a0002_j0004:right_arm,base,0,branch,right,2
S_m0004_a0002_j0005,upper_arm,S_m0004_a0002_j0005:upper_arm,short,0,upper,branch,4
S_m0004_a0002_j0005,upper_arm,S_m0004_a0002_j0005:upper_arm,long,0,upper,upper_arm__H1,4
S_m0004_a0002_j0005,upper_arm,S_m0004_a0002_j0005:upper_arm,long,1,upper_arm__H1,branch,4
S_m0004_a0002_j0005,left_arm,S_m0004_a0002_j0005:left_arm,base,0,branch,left,2
S_m0004_a0002_j0005,right_arm,S_m0004_a0002_j0005:right_arm,base,0,branch,right,2
S_m0004_a0002_j0006,upper_arm,S_m0004_a0002_j0006:upper_arm,short,0,upper,branch,4
S_m0004_a0002_j0006,upper_arm,S_m0004_a0002_j0006:upper_arm,long,0,upper,upper_arm__H1,4
S_m0004_a0002_j0006,upper_arm,S_m0004_a0002_j0006:upper_arm,long,1,upper_arm__H1,branch,4
S_m0004_a0002_j0006,left_arm,S_m0004_a0002_j0006:left_arm,base,0,branch,left,2
S_m0004_a0002_j0006,right_arm,S_m0004_a0002_j0006:right_arm,base,0,branch,right,2
S_m0005_a0001_j0000,upper_arm,S_m0005_a0001_j0000:upper_arm,short,0,upper,branch,5
S_m0005_a0001_j0000,upper_arm,S_m0005_a0001_j0000:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0001_j0000,upper_arm,S_m0005_a0001_j0000:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0001_j0000,left_arm,S_m0005_a0001_j0000:left_arm,base,0,branch,left,1
S_m0005_a0001_j0000,right_arm,S_m0005_a0001_j0000:right_arm,base,0,branch,right,4
S_m0005_a0001_j0001,upper_arm,S_m0005_a0001_j0001:upper_arm,short,0,upper,branch,5
S_m0005_a0001_j0001,upper_arm,S_m0005_a0001_j0001:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0001_j0001,upper_arm,S_m0005_a0001_j0001:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0001_j0001,left_arm,S_m0005_a0001_j0001:left_arm,base,0,branch,left,1
S_m0005_a0001_j0001,right_arm,S_m0005_a0001_j0001:right_arm,base,0,branch,right,4
S_m0005_a0001_j0002,upper_arm,S_m0005_a0001_j0002:upper_arm,short,0,upper,branch,5
S_m0005_a0001_j0002,upper_arm,S_m0005_a0001_j0002:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0001_j0002,upper_arm,S_m0005_a0001_j0002:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0001_j0002,left_arm,S_m0005_a0001_j0002:left_arm,base,0,branch,left,1
S_m0005_a0001_j0002,right_arm,S_m0005_a0001_j0002:right_arm,base,0,branch,right,4
S_m0005_a0001_j0003,upper_arm,S_m0005_a0001_j0003:upper_arm,short,0,upper,branch,5
S_m0005_a0001_j0003,upper_arm,S_m0005_a0001_j0003:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0001_j0003,upper_arm,S_m0005_a0001_j0003:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0001_j0003,left_arm,S_m0005_a0001_j0003:left_arm,base,0,branch,left,1
S_m0005_a0001_j0003,right_arm,S_m0005_a0001_j0003:right_arm,base,0,branch,right,4
S_m0005_a0001_j0004,upper_arm,S_m0005_a0001_j0004:upper_arm,short,0,upper,branch,5
S_m0005_a0001_j0004,upper_arm,S_m0005_a0001_j0004:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0001_j0004,upper_arm,S_m0005_a0001_j0004:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0001_j0004,left_arm,S_m0005_a0001_j0004:left_arm,base,0,branch,left,1
S_m0005_a0001_j0004,right_arm,S_m0005_a0001_j0004:right_arm,base,0,branch,right,4
S_m0005_a0001_j0005,upper_arm,S_m0005_a0001_j0005:upper_arm,short,0,upper,branch,5
S_m0005_a0001_j0005,upper_arm,S_m0005_a0001_j0005:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0001_j0005,upper_arm,S_m0005_a0001_j0005:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0001_j0005,left_arm,S_m0005_a0001_j0005:left_arm,base,0,branch,left,1
S_m0005_a0001_j0005,right_arm,S_m0005_a0001_j0005:right_arm,base,0,branch,right,4
S_m0005_a0002_j0000,upper_arm,S_m0005_a0002_j0000:upper_arm,short,0,upper,branch,5
S_m0005_a0002_j0000,upper_arm,S_m0005_a0002_j0000:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0002_j0000,upper_arm,S_m0005_a0002_j0000:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0002_j0000,left_arm,S_m0005_a0002_j0000:left_arm,base,0,branch,left,2
S_m0005_a0002_j0000,right_arm,S_m0005_a0002_j0000:right_arm,base,0,branch,right,3
S_m0005_a0002_j0001,upper_arm,S_m0005_a0002_j0001:upper_arm,short,0,upper,branch,5
S_m0005_a0002_j0001,upper_arm,S_m0005_a0002_j0001:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0002_j0001,upper_arm,S_m0005_a0002_j0001:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0002_j0001,left_arm,S_m0005_a0002_j0001:left_arm,base,0,branch,left,2
S_m0005_a0002_j0001,right_arm,S_m0005_a0002_j0001:right_arm,base,0,branch,right,3
S_m0005_a0002_j0002,upper_arm,S_m0005_a0002_j0002:upper_arm,short,0,upper,branch,5
S_m0005_a0002_j0002,upper_arm,S_m0005_a0002_j0002:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0002_j0002,upper_arm,S_m0005_a0002_j0002:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0002_j0002,left_arm,S_m0005_a0002_j0002:left_arm,base,0,branch,left,2
S_m0005_a0002_j0002,right_arm,S_m0005_a0002_j0002:right_arm,base,0,branch,right,3
S_m0005_a0002_j0003,upper_arm,S_m0005_a0002_j0003:upper_arm,short,0,upper,branch,5
S_m0005_a0002_j0003,upper_arm,S_m0005_a0002_j0003:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0002_j0003,upper_arm,S_m0005_a0002_j0003:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0002_j0003,left_arm,S_m0005_a0002_j0003:left_arm,base,0,branch,left,2
S_m0005_a0002_j0003,right_arm,S_m0005_a0002_j0003:right_arm,base,0,branch,right,3
S_m0005_a0002_j0004,upper_arm,S_m0005_a0002_j0004:upper_arm,short,0,upper,branch,5
S_m0005_a0002_j0004,upper_arm,S_m0005_a0002_j0004:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0002_j0004,upper_arm,S_m0005_a0002_j0004:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0002_j0004,left_arm,S_m0005_a0002_j0004:left_arm,base,0,branch,left,2
S_m0005_a0002_j0004,right_arm,S_m0005_a0002_j0004:right_arm,base,0,branch,right,3
S_m0005_a0002_j0005,upper_arm,S_m0005_a0002_j0005:upper_arm,short,0,upper,branch,5
S_m0005_a0002_j0005,upper_arm,S_m0005_a0002_j0005:upper_arm,long,0,upper,upper_arm__H1,5
S_m0005_a0002_j0005,upper_arm,S_m0005_a0002_j0005:upper_arm,long,1,upper_arm__H1,branch,5
S_m0005_a0002_j0005,left_arm,S_m0005_a0002_j0005:left_arm,base,0,branch,left,2
S_m0005_a0002_j0005,right_arm,S_m0005_a0002_j0005:right_arm,base,0,branch,right,3
S_m0006_a0001_j0000,upper_arm,S_m0006_a0001_j0000:upper_arm,short,0,upper,branch,6
S_m0006_a0001_j0000,upper_arm,S_m0006_a0001_j0000:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0001_j0000,upper_arm,S_m0006_a0001_j0000:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0001_j0000,left_arm,S_m0006_a0001_j0000:left_arm,base,0,branch,left,1
S_m0006_a0001_j0000,right_arm,S_m0006_a0001_j0000:right_arm,base,0,branch,right,5
S_m0006_a0001_j0001,upper_arm,S_m0006_a0001_j0001:upper_arm,short,0,upper,branch,6
S_m0006_a0001_j0001,upper_arm,S_m0006_a0001_j0001:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0001_j0001,upper_arm,S_m0006_a0001_j0001:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0001_j0001,left_arm,S_m0006_a0001_j0001:left_arm,base,0,branch,left,1
S_m0006_a0001_j0001,right_arm,S_m0006_a0001_j0001:right_arm,base,0,branch,right,5
S_m0006_a0001_j0002,upper_arm,S_m0006_a0001_j0002:upper_arm,short,0,upper,branch,6
S_m0006_a0001_j0002,upper_arm,S_m0006_a0001_j0002:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0001_j0002,upper_arm,S_m0006_a0001_j0002:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0001_j0002,left_arm,S_m0006_a0001_j0002:left_arm,base,0,branch,left,1
S_m0006_a0001_j0002,right_arm,S_m0006_a0001_j0002:right_arm,base,0,branch,right,5
S_m0006_a0001_j0003,upper_arm,S_m0006_a0001_j0003:upper_arm,short,0,upper,branch,6
S_m0006_a0001_j0003,upper_arm,S_m0006_a0001_j0003:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0001_j0003,upper_arm,S_m0006_a0001_j0003:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0001_j0003,left_arm,S_m0006_a0001_j0003:left_arm,base,0,branch,left,1
S_m0006_a0001_j0003,right_arm,S_m0006_a0001_j0003:right_arm,base,0,branch,right,5
S_m0006_a0001_j0004,upper_arm,S_m0006_a0001_j0004:upper_arm,short,0,upper,branch,6
S_m0006_a0001_j0004,upper_arm,S_m0006_a0001_j0004:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0001_j0004,upper_arm,S_m0006_a0001_j0004:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0001_j0004,left_arm,S_m0006_a0001_j0004:left_arm,base,0,branch,left,1
S_m0006_a0001_j0004,right_arm,S_m0006_a0001_j0004:right_arm,base,0,branch,right,5
S_m0006_a0002_j0000,upper_arm,S_m0006_a0002_j0000:upper_arm,short,0,upper,branch,6
S_m0006_a0002_j0000,upper_arm,S_m0006_a0002_j0000:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0002_j0000,upper_arm,S_m0006_a0002_j0000:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0002_j0000,left_arm,S_m0006_a0002_j0000:left_arm,base,0,branch,left,2
S_m0006_a0002_j0000,right_arm,S_m0006_a0002_j0000:right_arm,base,0,branch,right,4
S_m0006_a0002_j0001,upper_arm,S_m0006_a0002_j0001:upper_arm,short,0,upper,branch,6
S_m0006_a0002_j0001,upper_arm,S_m0006_a0002_j0001:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0002_j0001,upper_arm,S_m0006_a0002_j0001:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0002_j0001,left_arm,S_m0006_a0002_j0001:left_arm,base,0,branch,left,2
S_m0006_a0002_j0001,right_arm,S_m0006_a0002_j0001:right_arm,base,0,branch,right,4
S_m0006_a0002_j0002,upper_arm,S_m0006_a0002_j0002:upper_arm,short,0,upper,branch,6
S_m0006_a0002_j0002,upper_arm,S_m0006_a0002_j0002:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0002_j0002,upper_arm,S_m0006_a0002_j0002:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0002_j0002,left_arm,S_m0006_a0002_j0002:left_arm,base,0,branch,left,2
S_m0006_a0002_j0002,right_arm,S_m0006_a0002_j0002:right_arm,base,0,branch,right,4
S_m0006_a0002_j0003,upper_arm,S_m0006_a0002_j0003:upper_arm,short,0,upper,branch,6
S_m0006_a0002_j0003,upper_arm,S_m0006_a0002_j0003:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0002_j0003,upper_arm,S_m0006_a0002_j0003:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0002_j0003,left_arm,S_m0006_a0002_j0003:left_arm,base,0,branch,left,2
S_m0006_a0002_j0003,right_arm,S_m0006_a0002_j0003:right_arm,base,0,branch,right,4
S_m0006_a0002_j0004,upper_arm,S_m0006_a0002_j0004:upper_arm,short,0,upper,branch,6
S_m0006_a0002_j0004,upper_arm,S_m0006_a0002_j0004:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0002_j0004,upper_arm,S_m0006_a0002_j0004:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0002_j0004,left_arm,S_m0006_a0002_j0004:left_arm,base,0,branch,left,2
S_m0006_a0002_j0004,right_arm,S_m0006_a0002_j0004:right_arm,base,0,branch,right,4
S_m0006_a0003_j0000,upper_arm,S_m0006_a0003_j0000:upper_arm,short,0,upper,branch,6
S_m0006_a0003_j0000,upper_arm,S_m0006_a0003_j0000:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0003_j0000,upper_arm,S_m0006_a0003_j0000:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0003_j0000,left_arm,S_m0006_a0003_j0000:left_arm,base,0,branch,left,3
S_m0006_a0003_j0000,right_arm,S_m0006_a0003_j0000:right_arm,base,0,branch,right,3
S_m0006_a0003_j0001,upper_arm,S_m0006_a0003_j0001:upper_arm,short,0,upper,branch,6
S_m0006_a0003_j0001,upper_arm,S_m0006_a0003_j0001:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0003_j0001,upper_arm,S_m0006_a0003_j0001:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0003_j0001,left_arm,S_m0006_a0003_j0001:left_arm,base,0,branch,left,3
S_m0006_a0003_j0001,right_arm,S_m0006_a0003_j0001:right_arm,base,0,branch,right,3
S_m0006_a0003_j0002,upper_arm,S_m0006_a0003_j0002:upper_arm,short,0,upper,branch,6
S_m0006_a0003_j0002,upper_arm,S_m0006_a0003_j0002:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0003_j0002,upper_arm,S_m0006_a0003_j0002:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0003_j0002,left_arm,S_m0006_a0003_j0002:left_arm,base,0,branch,left,3
S_m0006_a0003_j0002,right_arm,S_m0006_a0003_j0002:right_arm,base,0,branch,right,3
S_m0006_a0003_j0003,upper_arm,S_m0006_a0003_j0003:upper_arm,short,0,upper,branch,6
S_m0006_a0003_j0003,upper_arm,S_m0006_a0003_j0003:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0003_j0003,upper_arm,S_m0006_a0003_j0003:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0003_j0003,left_arm,S_m0006_a0003_j0003:left_arm,base,0,branch,left,3
S_m0006_a0003_j0003,right_arm,S_m0006_a0003_j0003:right_arm,base,0,branch,right,3
S_m0006_a0003_j0004,upper_arm,S_m0006_a0003_j0004:upper_arm,short,0,upper,branch,6
S_m0006_a0003_j0004,upper_arm,S_m0006_a0003_j0004:upper_arm,long,0,upper,upper_arm__H1,6
S_m0006_a0003_j0004,upper_arm,S_m0006_a0003_j0004:upper_arm,long,1,upper_arm__H1,branch,6
S_m0006_a0003_j0004,left_arm,S_m0006_a0003_j0004:left_arm,base,0,branch,left,3
S_m0006_a0003_j0004,right_arm,S_m0006_a0003_j0004:right_arm,base,0,branch,right,3
S_m0007_a0001_j0000,upper_arm,S_m0007_a0001_j0000:upper_arm,short,0,upper,branch,7
S_m0007_a0001_j0000,upper_arm,S_m0007_a0001_j0000:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0001_j0000,upper_arm,S_m0007_a0001_j0000:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0001_j0000,left_arm,S_m0007_a0001_j0000:left_arm,base,0,branch,left,1
S_m0007_a0001_j0000,right_arm,S_m0007_a0001_j0000:right_arm,base,0,branch,right,6
S_m0007_a0001_j0001,upper_arm,S_m0007_a0001_j0001:upper_arm,short,0,upper,branch,7
S_m0007_a0001_j0001,upper_arm,S_m0007_a0001_j0001:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0001_j0001,upper_arm,S_m0007_a0001_j0001:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0001_j0001,left_arm,S_m0007_a0001_j0001:left_arm,base,0,branch,left,1
S_m0007_a0001_j0001,right_arm,S_m0007_a0001_j0001:right_arm,base,0,branch,right,6
S_m0007_a0001_j0002,upper_arm,S_m0007_a0001_j0002:upper_arm,short,0,upper,branch,7
S_m0007_a0001_j0002,upper_arm,S_m0007_a0001_j0002:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0001_j0002,upper_arm,S_m0007_a0001_j0002:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0001_j0002,left_arm,S_m0007_a0001_j0002:left_arm,base,0,branch,left,1
S_m0007_a0001_j0002,right_arm,S_m0007_a0001_j0002:right_arm,base,0,branch,right,6
S_m0007_a0001_j0003,upper_arm,S_m0007_a0001_j0003:upper_arm,short,0,upper,branch,7
S_m0007_a0001_j0003,upper_arm,S_m0007_a0001_j0003:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0001_j0003,upper_arm,S_m0007_a0001_j0003:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0001_j0003,left_arm,S_m0007_a0001_j0003:left_arm,base,0,branch,left,1
S_m0007_a0001_j0003,right_arm,S_m0007_a0001_j0003:right_arm,base,0,branch,right,6
S_m0007_a0002_j0000,upper_arm,S_m0007_a0002_j0000:upper_arm,short,0,upper,branch,7
S_m0007_a0002_j0000,upper_arm,S_m0007_a0002_j0000:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0002_j0000,upper_arm,S_m0007_a0002_j0000:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0002_j0000,left_arm,S_m0007_a0002_j0000:left_arm,base,0,branch,left,2
S_m0007_a0002_j0000,right_arm,S_m0007_a0002_j0000:right_arm,base,0,branch,right,5
S_m0007_a0002_j0001,upper_arm,S_m0007_a0002_j0001:upper_arm,short,0,upper,branch,7
S_m0007_a0002_j0001,upper_arm,S_m0007_a0002_j0001:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0002_j0001,upper_arm,S_m0007_a0002_j0001:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0002_j0001,left_arm,S_m0007_a0002_j0001:left_arm,base,0,branch,left,2
S_m0007_a0002_j0001,right_arm,S_m0007_a0002_j0001:right_arm,base,0,branch,right,5
S_m0007_a0002_j0002,upper_arm,S_m0007_a0002_j0002:upper_arm,short,0,upper,branch,7
S_m0007_a0002_j0002,upper_arm,S_m0007_a0002_j0002:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0002_j0002,upper_arm,S_m0007_a0002_j0002:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0002_j0002,left_arm,S_m0007_a0002_j0002:left_arm,base,0,branch,left,2
S_m0007_a0002_j0002,right_arm,S_m0007_a0002_j0002:right_arm,base,0,branch,right,5
S_m0007_a0002_j0003,upper_arm,S_m0007_a0002_j0003:upper_arm,short,0,upper,branch,7
S_m0007_a0002_j0003,upper_arm,S_m0007_a0002_j0003:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0002_j0003,upper_arm,S_m0007_a0002_j0003:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0002_j0003,left_arm,S_m0007_a0002_j0003:left_arm,base,0,branch,left,2
S_m0007_a0002_j0003,right_arm,S_m0007_a0002_j0003:right_arm,base,0,branch,right,5
S_m0007_a0003_j0000,upper_arm,S_m0007_a0003_j0000:upper_arm,short,0,upper,branch,7
S_m0007_a0003_j0000,upper_arm,S_m0007_a0003_j0000:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0003_j0000,upper_arm,S_m0007_a0003_j0000:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0003_j0000,left_arm,S_m0007_a0003_j0000:left_arm,base,0,branch,left,3
S_m0007_a0003_j0000,right_arm,S_m0007_a0003_j0000:right_arm,base,0,branch,right,4
S_m0007_a0003_j0001,upper_arm,S_m0007_a0003_j0001:upper_arm,short,0,upper,branch,7
S_m0007_a0003_j0001,upper_arm,S_m0007_a0003_j0001:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0003_j0001,upper_arm,S_m0007_a0003_j0001:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0003_j0001,left_arm,S_m0007_a0003_j0001:left_arm,base,0,branch,left,3
S_m0007_a0003_j0001,right_arm,S_m0007_a0003_j0001:right_arm,base,0,branch,right,4
S_m0007_a0003_j0002,upper_arm,S_m0007_a0003_j0002:upper_arm,short,0,upper,branch,7
S_m0007_a0003_j0002,upper_arm,S_m0007_a0003_j0002:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0003_j0002,upper_arm,S_m0007_a0003_j0002:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0003_j0002,left_arm,S_m0007_a0003_j0002:left_arm,base,0,branch,left,3
S_m0007_a0003_j0002,right_arm,S_m0007_a0003_j0002:right_arm,base,0,branch,right,4
S_m0007_a0003_j0003,upper_arm,S_m0007_a0003_j0003:upper_arm,short,0,upper,branch,7
S_m0007_a0003_j0003,upper_arm,S_m0007_a0003_j0003:upper_arm,long,0,upper,upper_arm__H1,7
S_m0007_a0003_j0003,upper_arm,S_m0007_a0003_j0003:upper_arm,long,1,upper_arm__H1,branch,7
S_m0007_a0003_j0003,left_arm,S_m0007_a0003_j0003:left_arm,base,0,branch,left,3
S_m0007_a0003_j0003,right_arm,S_m0007_a0003_j0003:right_arm,base,0,branch,right,4
S_m0008_a0001_j0000,upper_arm,S_m0008_a0001_j0000:upper_arm,short,0,upper,branch,8
S_m0008_a0001_j0000,upper_arm,S_m0008_a0001_j0000:upper_arm,long,0,upper,upper_arm__H1,8
S_m0008_a0001_j0000,upper_arm,S_m0008_a0001_j0000:upper_arm,long,1,upper_arm__H1,branch,8
S_m0008_a0001_j0000,left_arm,S_m0008_a0001_j0000:left_arm,base,0,branch,left,1
S_m0008_a0001_j0000,right_arm,S_m0008_a0001_j0000:right_arm,base,0,branch,right,7
S_m0008_a0001_j0001,upper_arm,S_m0008_a0001_j0001:upper_arm,short,0,upper,branch,8
S_m0008_a0001_j0001,upper_arm,S_m0008_a0001_j0001:upper_arm,long,0,upper,upper_arm__H1,8
S_m0008_a0001_j0001,upper_arm,S_m0008_a0001_j0001:upper_arm,long,1,upper_arm__H1,branch,8
S_m0008_a0001_j0001,left_arm,S_m0008_a0001_j0001:left_arm,base,0,branch,left,1
S_m0008_a0001_j0001,right_arm,S_m0008_a0001_j0001:right_arm,base,0,branch,right,7
S_m0008_a0001_j0002,upper_arm,S_m0008_a0001_j0002:upper_arm,short,0,upper,branch,8
S_m0008_a0001_j0002,upper_arm,S_m0008_a0001_j0002:upper_arm,long,0,upper,upper_arm__H1,8
S_m0008_a0001_j0002,upper_arm,S_m0008_a0001_j0002:upper_arm,long,1,upper_arm__H1,branch,8
S_m0008_a0001_j0002,left_arm,S_m0008_a0001_j0002:left_arm,base,0,branch,left,1
S_m0008_a0001_j0002,right_arm,S_m0008_a0001_j0002:right_arm,base,0,branch,right,7
S_m0008_a0002_j0000,upper_arm,S_m0008_a0002_j0000:upper_arm,short,0,upper,branch,8
S_m0008_a0002_j0000,upper_arm,S_m0008_a0002_j0000:upper_arm,long,0,upper,upper_arm__H1,8
S_m0008_a0002_j0000,upper_arm,S_m0008_a0002_j0000:upper_arm,long,1,upper_arm__H1,branch,8
S_m0008_a0002_j0000,left_arm,S_m0008_a0002_j0000:left_arm,base,0,branch,left,2
S_m0008_a0002_j0000,right_arm,S_m0008_a0002_j0000:right_arm,base,0,branch,right,6
S_m0008_a0002_j0001,upper_arm,S_m0008_a0002_j0001:upper_arm,short,0,upper,branch,8
S_m0008_a0002_j0001,upper_arm,S_m0008_a0002_j0001:upper_arm,long,0,upper,upper_arm__H1,8
S_m0008_a0002_j0001,upper_arm,S_m0008_a0002_j0001:upper_arm,long,1,upper_arm__H1,branch,8
S_m0008_a0002_j0001,left_arm,S_m0008_a0002_j0001:left_arm,base,0,branch,left,2
S_m0008_a0002_j0001,right_arm,S_m0008_a0002_j0001:right_arm,base,0,branch,right,6
S_m0008_a0002_j0002,upper_arm,S_m0008_a0002_j0002:upper_arm,short,0,upper,branch,8
S_m0008_a0002_j0002,upper_arm,S_m0008_a0002_j0002:upper_arm,long,0,upper,upper_arm__H1,8
S_m0008_a0002_j0002,upper_arm,S_m0008_a0002_j0002:upper_arm,long,1,upper_arm__H1,branch,8
S_m0008_a0002_j0002,left_arm,S_m0008_a0002_j0002:left_arm,base,0,branch,left,2
S_m0008_a0002_j0002,right_arm,S_m0008_a0002_j0002:right_arm,base,0,branch,right,6
S_m0008_a0003_j0000,upper_arm,S_m0008_a0003_j0000:upper_arm,short,0,upper,branch,8
S_m0008_a0003_j0000,upper_arm,S_m0008_a0003_j0000:upper_arm,long,0,upper,upper_arm__H1,8
S_m0008_a0003_j0000,upper_arm,S_m0008_a0003_j0000:upper_arm,long,1,upper_arm__H1,branch,8
S_m0008_a0003_j0000,left_arm,S_m0008_a0003_j0000:left_arm,base,0,branch,left,3
S_m0008_a0003_j0000,right_arm,S_m0008_a0003_j0000:right_arm,base,0,branch,right,5
S_m0008_a0003_j0001,upper_arm,S_m0008_a0003_j0001:upper_arm,short,0,upper,branch,8
S_m0008_a0003_j0001,upper_arm,S_m0008_a0003_j0001:upper_arm,long,0,upper,upper_arm__H1,8
S_m0008_a0003_j0001,upper_arm,S_m0008_a0003_j0001:upper_arm,long,1,upper_arm__H1,branch,8
S_m0008_a0003_j0001,left_arm,S_m0008_a0003_j0001:left_arm,base,0,branch,left,3
S_m0008_a0003_j0001,right_arm,S_m0008_a0003_j0001:right_arm,base,0,branch,right,5
S_m0008_a0003_j0002,upper_arm,S_m0008_a0003_j0002:upper_arm,short,0,upper,branch,8
S_m0008_a0003_j0002,upper_arm,S_m0008_a0003_j0002:upper_arm,long,0,upper,upper_arm__H1,8
S_m0008_a0003_j0002,upper_arm,S_m0008_a0003_j0002:upper_arm,long,1,upper_arm__H1,branch,8
