parent_unit,parent_port,child_unit,option_index,edge_flow,parent_upper_flow,child_upper_flow,connection_kind,router_count,router_stage,switch_id,switch_state
R_m0011_L001_W00026,down,R_m0011_L002_W00024,1,11,11,11,compact_benes_cross,11,1,R11_S1_P24,cross
R_m0011_L001_W00027,down,R_m0011_L002_W00027,0,11,11,11,compact_benes_straight,11,1,R11_S1_P25,straight
R_m0011_L001_W00027,down,R_m0011_L002_W00025,1,11,11,11,compact_benes_cross,11,1,R11_S1_P25,cross
R_m0011_L001_W00028,down,R_m0011_L002_W00028,0,11,11,11,compact_benes_straight,11,1,R11_S1_P28,straight
R_m0011_L001_W00028,down,R_m0011_L002_W00030,1,11,11,11,compact_benes_cross,11,1,R11_S1_P28,cross
R_m0011_L001_W00029,down,R_m0011_L002_W00029,0,11,11,11,compact_benes_straight,11,1,R11_S1_P29,straight
R_m0011_L001_W00029,down,R_m0011_L002_W00031,1,11,11,11,compact_benes_cross,11,1,R11_S1_P29,cross
R_m0011_L001_W00030,down,R_m0011_L002_W00030,0,11,11,11,compact_benes_straight,11,1,R11_S1_P28,straight
R_m0011_L001_W00030,down,R_m0011_L002_W00028,1,11,11,11,compact_benes_cross,11,1,R11_S1_P28,cross
R_m0011_L001_W00031,down,R_m0011_L002_W00031,0,11,11,11,compact_benes_straight,11,1,R11_S1_P29,straight
R_m0011_L001_W00031,down,R_m0011_L002_W00029,1,11,11,11,compact_benes_cross,11,1,R11_S1_P29,cross
R_m0011_L002_W00000,down,R_m0011_L003_W00000,0,11,11,11,compact_benes_straight,11,2,R11_S2_P0,straight
R_m0011_L002_W00000,down,R_m0011_L003_W00004,1,11,11,11,compact_benes_cross,11,2,R11_S2_P0,cross
R_m0011_L002_W00001,down,R_m0011_L003_W00001,0,11,11,11,compact_benes_straight,11,2,R11_S2_P1,straight
R_m0011_L002_W00001,down,R_m0011_L003_W00005,1,11,11,11,compact_benes_cross,11,2,R11_S2_P1,cross
R_m0011_L002_W00002,down,R_m0011_L003_W00002,0,11,11,11,compact_benes_straight,11,2,R11_S2_P2,straight
R_m0011_L002_W00002,down,R_m0011_L003_W00006,1,11,11,11,compact_benes_cross,11,2,R11_S2_P2,cross
R_m0011_L002_W00003,down,R_m0011_L003_W00003,0,11,11,11,compact_benes_straight,11,2,R11_S2_P3,straight
R_m0011_L002_W00003,down,R_m0011_L003_W00007,1,11,11,11,compact_benes_cross,11,2,R11_S2_P3,cross
R_m0011_L002_W00004,down,R_m0011_L003_W00004,0,11,11,11,compact_benes_straight,11,2,R11_S2_P0,straight
R_m0011_L002_W00004,down,R_m0011_L003_W00000,1,11,11,11,compact_benes_cross,11,2,R11_S2_P0,cross
R_m0011_L002_W00005,down,R_m0011_L003_W00005,0,11,11,11,compact_benes_straight,11,2,R11_S2_P1,straight
R_m0011_L002_W00005,down,R_m0011_L003_W00001,1,11,11,11,compact_benes_cross,11,2,R11_S2_P1,cross
R_m0011_L002_W00006,down,R_m0011_L003_W00006,0,11,11,11,compact_benes_straight,11,2,R11_S2_P2,straight
R_m0011_L002_W00006,down,R_m0011_L003_W00002,1,11,11,11,compact_benes_cross,11,2,R11_S2_P2,cross
R_m0011_L002_W00007,down,R_m0011_L003_W00007,0,11,11,11,compact_benes_straight,11,2,R11_S2_P3,straight
R_m0011_L002_W00007,down,R_m0011_L003_W00003,1,11,11,11,compact_benes_cross,11,2,R11_S2_P3,cross
R_m0011_L002_W00008,down,R_m0011_L003_W00008,0,11,11,11,compact_benes_straight,11,2,R11_S2_P8,straight
R_m0011_L002_W00008,down,R_m0011_L003_W00012,1,11,11,11,compact_benes_cross,11,2,R11_S2_P8,cross
R_m0011_L002_W00009,down,R_m0011_L003_W00009,0,11,11,11,compact_benes_straight,11,2,R11_S2_P9,straight
R_m0011_L002_W00009,down,R_m0011_L003_W00013,1,11,11,11,compact_benes_cross,11,2,R11_S2_P9,cross
R_m0011_L002_W00010,down,R_m0011_L003_W00010,0,11,11,11,compact_benes_straight,11,2,R11_S2_P10,straight
R_m0011_L002_W00010,down,R_m0011_L003_W00014,1,11,11,11,compact_benes_cross,11,2,R11_S2_P10,cross
R_m0011_L002_W00011,down,R_m0011_L003_W00011,0,11,11,11,compact_benes_straight,11,2,R11_S2_P11,straight
R_m0011_L002_W00011,down,R_m0011_L003_W00015,1,11,11,11,compact_benes_cross,11,2,R11_S2_P11,cross
R_m0011_L002_W00012,down,R_m0011_L003_W00012,0,11,11,11,compact_benes_straight,11,2,R11_S2_P8,straight
R_m0011_L002_W00012,down,R_m0011_L003_W00008,1,11,11,11,compact_benes_cross,11,2,R11_S2_P8,cross
R_m0011_L002_W00013,down,R_m0011_L003_W00013,0,11,11,11,compact_benes_straight,11,2,R11_S2_P9,straight
R_m0011_L002_W00013,down,R_m0011_L003_W00009,1,11,11,11,compact_benes_cross,11,2,R11_S2_P9,cross
R_m0011_L002_W00014,down,R_m0011_L003_W00014,0,11,11,11,compact_benes_straight,11,2,R11_S2_P10,straight
R_m0011_L002_W00014,down,R_m0011_L003_W00010,1,11,11,11,compact_benes_cross,11,2,R11_S2_P10,cross
R_m0011_L002_W00015,down,R_m0011_L003_W00015,0,11,11,11,compact_benes_straight,11,2,R11_S2_P11,straight
R_m0011_L002_W00015,down,R_m0011_L003_W00011,1,11,11,11,compact_benes_cross,11,2,R11_S2_P11,cross
R_m0011_L002_W00016,down,R_m0011_L003_W00016,0,11,11,11,compact_benes_straight,11,2,R11_S2_P16,straight
R_m0011_L002_W00016,down,R_m0011_L003_W00020,1,11,11,11,compact_benes_cross,11,2,R11_S2_P16,cross
R_m0011_L002_W00017,down,R_m0011_L003_W00017,0,11,11,11,compact_benes_straight,11,2,R11_S2_P17,straight
R_m0011_L002_W00017,down,R_m0011_L003_W00021,1,11,11,11,compact_benes_cross,11,2,R11_S2_P17,cross
R_m0011_L002_W00018,down,R_m0011_L003_W00018,0,11,11,11,compact_benes_straight,11,2,R11_S2_P18,straight
R_m0011_L002_W00018,down,R_m0011_L003_W00022,1,11,11,11,compact_benes_cross,11,2,R11_S2_P18,cross
R_m0011_L002_W00019,down,R_m0011_L003_W00019,0,11,11,11,compact_benes_straight,11,2,R11_S2_P19,straight
R_m0011_L002_W00019,down,R_m0011_L003_W00023,1,11,11,11,compact_benes_cross,11,2,R11_S2_P19,cross
R_m0011_L002_W00020,down,R_m0011_L003_W00020,0,11,11,11,compact_benes_straight,11,2,R11_S2_P16,straight
R_m0011_L002_W00020,down,R_m0011_L003_W00016,1,11,11,11,compact_benes_cross,11,2,R11_S2_P16,cross
R_m0011_L002_W00021,down,R_m0011_L003_W00021,0,11,11,11,compact_benes_straight,11,2,R11_S2_P17,straight
R_m0011_L002_W00021,down,R_m0011_L003_W00017,1,11,11,11,compact_benes_cross,11,2,R11_S2_P17,cross
R_m0011_L002_W00022,down,R_m0011_L003_W00022,0,11,11,11,compact_benes_straight,11,2,R11_S2_P18,straight
R_m0011_L002_W00022,down,R_m0011_L003_W00018,1,11,11,11,compact_benes_cross,11,2,R11_S2_P18,cross
R_m0011_L002_W00023,down,R_m0011_L003_W00023,0,11,11,11,compact_benes_straight,11,2,R11_S2_P19,straight
R_m0011_L002_W00023,down,R_m0011_L003_W00019,1,11,11,11,compact_benes_cross,11,2,R11_S2_P19,cross
R_m0011_L002_W00024,down,R_m0011_L003_W00024,0,11,11,11,compact_benes_straight,11,2,R11_S2_P24,straight
R_m0011_L002_W00024,down,R_m0011_L003_W00028,1,11,11,11,compact_benes_cross,11,2,R11_S2_P24,cross
R_m0011_L002_W00025,down,R_m0011_L003_W00025,0,11,11,11,compact_benes_straight,11,2,R11_S2_P25,straight
R_m0011_L002_W00025,down,R_m0011_L003_W00029,1,11,11,11,compact_benes_cross,11,2,R11_S2_P25,cross
R_m0011_L002_W00026,down,R_m0011_L003_W00026,0,11,11,11,compact_benes_straight,11,2,R11_S2_P26,straight
R_m0011_L002_W00026,down,R_m0011_L003_W00030,1,11,11,11,compact_benes_cross,11,2,R11_S2_P26,cross
R_m0011_L002_W00027,down,R_m0011_L003_W00027,0,11,11,11,compact_benes_straight,11,2,R11_S2_P27,straight
R_m0011_L002_W00027,down,R_m0011_L003_W00031,1,11,11,11,compact_benes_cross,11,2,R11_S2_P27,cross
R_m0011_L002_W00028,down,R_m0011_L003_W00028,0,11,11,11,compact_benes_straight,11,2,R11_S2_P24,straight
R_m0011_L002_W00028,down,R_m0011_L003_W00024,1,11,11,11,compact_benes_cross,11,2,R11_S2_P24,cross
R_m0011_L002_W00029,down,R_m0011_L003_W00029,0,11,11,11,compact_benes_straight,11,2,R11_S2_P25,straight
R_m0011_L002_W00029,down,R_m0011_L003_W00025,1,11,11,11,compact_benes_cross,11,2,R11_S2_P25,cross
R_m0011_L002_W00030,down,R_m0011_L003_W00030,0,11,11,11,compact_benes_straight,11,2,R11_S2_P26,straight
R_m0011_L002_W00030,down,R_m0011_L003_W00026,1,11,11,11,compact_benes_cross,11,2,R11_S2_P26,cross
R_m0011_L002_W00031,down,R_m0011_L003_W00031,0,11,11,11,compact_benes_straight,11,2,R11_S2_P27,straight
R_m0011_L002_W00031,down,R_m0011_L003_W00027,1,11,11,11,compact_benes_cross,11,2,R11_S2_P27,cross
R_m0011_L003_W00000,down,R_m0011_L004_W00000,0,11,11,11,compact_benes_straight,11,3,R11_S3_P0,straight
R_m0011_L003_W00000,down,R_m0011_L004_W00008,1,11,11,11,compact_benes_cross,11,3,R11_S3_P0,cross
R_m0011_L003_W00001,down,R_m0011_L004_W00001,0,11,11,11,compact_benes_straight,11,3,R11_S3_P1,straight
R_m0011_L003_W00001,down,R_m0011_L004_W00009,1,11,11,11,compact_benes_cross,11,3,R11_S3_P1,cross
R_m0011_L003_W00002,down,R_m0011_L004_W00002,0,11,11,11,compact_benes_straight,11,3,R11_S3_P2,straight
R_m0011_L003_W00002,down,R_m0011_L004_W00010,1,11,11,11,compact_benes_cross,11,3,R11_S3_P2,cross
R_m0011_L003_W00003,down,R_m0011_L004_W00003,0,11,11,11,compact_benes_straight,11,3,R11_S3_P3,straight
R_m0011_L003_W00003,down,R_m0011_L004_W00011,1,11,11,11,compact_benes_cross,11,3,R11_S3_P3,cross
R_m0011_L003_W00004,down,R_m0011_L004_W00004,0,11,11,11,compact_benes_straight,11,3,R11_S3_P4,straight
R_m0011_L003_W00004,down,R_m0011_L004_W00012,1,11,11,11,compact_benes_cross,11,3,R11_S3_P4,cross
R_m0011_L003_W00005,down,R_m0011_L004_W00005,0,11,11,11,compact_benes_straight,11,3,R11_S3_P5,straight
R_m0011_L003_W00005,down,R_m0011_L004_W00013,1,11,11,11,compact_benes_cross,11,3,R11_S3_P5,cross
R_m0011_L003_W00006,down,R_m0011_L004_W00006,0,11,11,11,compact_benes_straight,11,3,R11_S3_P6,straight
R_m0011_L003_W00006,down,R_m0011_L004_W00014,1,11,11,11,compact_benes_cross,11,3,R11_S3_P6,cross
R_m0011_L003_W00007,down,R_m0011_L004_W00007,0,11,11,11,compact_benes_straight,11,3,R11_S3_P7,straight
R_m0011_L003_W00007,down,R_m0011_L004_W00015,1,11,11,11,compact_benes_cross,11,3,R11_S3_P7,cross
R_m0011_L003_W00008,down,R_m0011_L004_W00008,0,11,11,11,compact_benes_straight,11,3,R11_S3_P0,straight
R_m0011_L003_W00008,down,R_m0011_L004_W00000,1,11,11,11,compact_benes_cross,11,3,R11_S3_P0,cross
R_m0011_L003_W00009,down,R_m0011_L004_W00009,0,11,11,11,compact_benes_straight,11,3,R11_S3_P1,straight
R_m0011_L003_W00009,down,R_m0011_L004_W00001,1,11,11,11,compact_benes_cross,11,3,R11_S3_P1,cross
R_m0011_L003_W00010,down,R_m0011_L004_W00010,0,11,11,11,compact_benes_straight,11,3,R11_S3_P2,straight
R_m0011_L003_W00010,down,R_m0011_L004_W00002,1,11,11,11,compact_benes_cross,11,3,R11_S3_P2,cross
R_m0011_L003_W00011,down,R_m0011_L004_W00011,0,11,11,11,compact_benes_straight,11,3,R11_S3_P3,straight
R_m0011_L003_W00011,down,R_m0011_L004_W00003,1,11,11,11,compact_benes_cross,11,3,R11_S3_P3,cross
R_m0011_L003_W00012,down,R_m0011_L004_W00012,0,11,11,11,compact_benes_straight,11,3,R11_S3_P4,straight
R_m0011_L003_W00012,down,R_m0011_L004_W00004,1,11,11,11,compact_benes_cross,11,3,R11_S3_P4,cross
R_m0011_L003_W00013,down,R_m0011_L004_W00013,0,11,11,11,compact_benes_straight,11,3,R11_S3_P5,straight
R_m0011_L003_W00013,down,R_m0011_L004_W00005,1,11,11,11,compact_benes_cross,11,3,R11_S3_P5,cross
R_m0011_L003_W00014,down,R_m0011_L004_W00014,0,11,11,11,compact_benes_straight,11,3,R11_S3_P6,straight
R_m0011_L003_W00014,down,R_m0011_L004_W00006,1,11,11,11,compact_benes_cross,11,3,R11_S3_P6,cross
R_m0011_L003_W00015,down,R_m0011_L004_W00015,0,11,11,11,compact_benes_straight,11,3,R11_S3_P7,straight
R_m0011_L003_W00015,down,R_m0011_L004_W00007,1,11,11,11,compact_benes_cross,11,3,R11_S3_P7,cross
R_m0011_L003_W00016,down,R_m0011_L004_W00016,0,11,11,11,compact_benes_straight,11,3,R11_S3_P16,straight
R_m0011_L003_W00016,down,R_m0011_L004_W00024,1,11,11,11,compact_benes_cross,11,3,R11_S3_P16,cross
R_m0011_L003_W00017,down,R_m0011_L004_W00017,0,11,11,11,compact_benes_straight,11,3,R11_S3_P17,straight
R_m0011_L003_W00017,down,R_m0011_L004_W00025,1,11,11,11,compact_benes_cross,11,3,R11_S3_P17,cross
R_m0011_L003_W00018,down,R_m0011_L004_W00018,0,11,11,11,compact_benes_straight,11,3,R11_S3_P18,straight
R_m0011_L003_W00018,down,R_m0011_L004_W00026,1,11,11,11,compact_benes_cross,11,3,R11_S3_P18,cross
R_m0011_L003_W00019,down,R_m0011_L004_W00019,0,11,11,11,compact_benes_straight,11,3,R11_S3_P19,straight
R_m0011_L003_W00019,down,R_m0011_L004_W00027,1,11,11,11,compact_benes_cross,11,3,R11_S3_P19,cross
R_m0011_L003_W00020,down,R_m0011_L004_W00020,0,11,11,11,compact_benes_straight,11,3,R11_S3_P20,straight
R_m0011_L003_W00020,down,R_m0011_L004_W00028,1,11,11,11,compact_benes_cross,11,3,R11_S3_P20,cross
R_m0011_L003_W00021,down,R_m0011_L004_W00021,0,11,11,11,compact_benes_straight,11,3,R11_S3_P21,straight
R_m0011_L003_W00021,down,R_m0011_L004_W00029,1,11,11,11,compact_benes_cross,11,3,R11_S3_P21,cross
R_m0011_L003_W00022,down,R_m0011_L004_W00022,0,11,11,11,compact_benes_straight,11,3,R11_S3_P22,straight
R_m0011_L003_W00022,down,R_m0011_L004_W00030,1,11,11,11,compact_benes_cross,11,3,R11_S3_P22,cross
R_m0011_L003_W00023,down,R_m0011_L004_W00023,0,11,11,11,compact_benes_straight,11,3,R11_S3_P23,straight
R_m0011_L003_W00023,down,R_m0011_L004_W00031,1,11,11,11,compact_benes_cross,11,3,R11_S3_P23,cross
R_m0011_L003_W00024,down,R_m0011_L004_W00024,0,11,11,11,compact_benes_straight,11,3,R11_S3_P16,straight
R_m0011_L003_W00024,down,R_m0011_L004_W00016,1,11,11,11,compact_benes_cross,11,3,R11_S3_P16,cross
R_m0011_L003_W00025,down,R_m0011_L004_W00025,0,11,11,11,compact_benes_straight,11,3,R11_S3_P17,straight
R_m0011_L003_W00025,down,R_m0011_L004_W00017,1,11,11,11,compact_benes_cross,11,3,R11_S3_P17,cross
R_m0011_L003_W00026,down,R_m0011_L004_W00026,0,11,11,11,compact_benes_straight,11,3,R11_S3_P18,straight
R_m0011_L003_W00026,down,R_m0011_L004_W00018,1,11,11,11,compact_benes_cross,11,3,R11_S3_P18,cross
R_m0011_L003_W00027,down,R_m0011_L004_W00027,0,11,11,11,compact_benes_straight,11,3,R11_S3_P19,straight
R_m0011_L003_W00027,down,R_m0011_L004_W00019,1,11,11,11,compact_benes_cross,11,3,R11_S3_P19,cross
R_m0011_L003_W00028,down,R_m0011_L004_W00028,0,11,11,11,compact_benes_straight,11,3,R11_S3_P20,straight
R_m0011_L003_W00028,down,R_m0011_L004_W00020,1,11,11,11,compact_benes_cross,11,3,R11_S3_P20,cross
R_m0011_L003_W00029,down,R_m0011_L004_W00029,0,11,11,11,compact_benes_straight,11,3,R11_S3_P21,straight
R_m0011_L003_W00029,down,R_m0011_L004_W00021,1,11,11,11,compact_benes_cross,11,3,R11_S3_P21,cross
R_m0011_L003_W00030,down,R_m0011_L004_W00030,0,11,11,11,compact_benes_straight,11,3,R11_S3_P22,straight
R_m0011_L003_W00030,down,R_m0011_L004_W00022,1,11,11,11,compact_benes_cross,11,3,R11_S3_P22,cross
R_m0011_L003_W00031,down,R_m0011_L004_W00031,0,11,11,11,compact_benes_straight,11,3,R11_S3_P23,straight
R_m0011_L003_W00031,down,R_m0011_L004_W00023,1,11,11,11,compact_benes_cross,11,3,R11_S3_P23,cross
R_m0011_L004_W00000,down,R_m0011_L005_W00000,0,11,11,11,compact_benes_straight,11,4,R11_S4_P0,straight
R_m0011_L004_W00000,down,R_m0011_L005_W00016,1,11,11,11,compact_benes_cross,11,4,R11_S4_P0,cross
R_m0011_L004_W00001,down,R_m0011_L005_W00001,0,11,11,11,compact_benes_straight,11,4,R11_S4_P1,straight
R_m0011_L004_W00001,down,R_m0011_L005_W00017,1,11,11,11,compact_benes_cross,11,4,R11_S4_P1,cross
R_m0011_L004_W00002,down,R_m0011_L005_W00002,0,11,11,11,compact_benes_straight,11,4,R11_S4_P2,straight
R_m0011_L004_W00002,down,R_m0011_L005_W00018,1,11,11,11,compact_benes_cross,11,4,R11_S4_P2,cross
R_m0011_L004_W00003,down,R_m0011_L005_W00003,0,11,11,11,compact_benes_straight,11,4,R11_S4_P3,straight
R_m0011_L004_W00003,down,R_m0011_L005_W00019,1,11,11,11,compact_benes_cross,11,4,R11_S4_P3,cross
R_m0011_L004_W00004,down,R_m0011_L005_W00004,0,11,11,11,compact_benes_straight,11,4,R11_S4_P4,straight
R_m0011_L004_W00004,down,R_m0011_L005_W00020,1,11,11,11,compact_benes_cross,11,4,R11_S4_P4,cross
R_m0011_L004_W00005,down,R_m0011_L005_W00005,0,11,11,11,compact_benes_straight,11,4,R11_S4_P5,straight
R_m0011_L004_W00005,down,R_m0011_L005_W00021,1,11,11,11,compact_benes_cross,11,4,R11_S4_P5,cross
R_m0011_L004_W00006,down,R_m0011_L005_W00006,0,11,11,11,compact_benes_straight,11,4,R11_S4_P6,straight
R_m0011_L004_W00006,down,R_m0011_L005_W00022,1,11,11,11,compact_benes_cross,11,4,R11_S4_P6,cross
R_m0011_L004_W00007,down,R_m0011_L005_W00007,0,11,11,11,compact_benes_straight,11,4,R11_S4_P7,straight
R_m0011_L004_W00007,down,R_m0011_L005_W00023,1,11,11,11,compact_benes_cross,11,4,R11_S4_P7,cross
R_m0011_L004_W00008,down,R_m0011_L005_W00008,0,11,11,11,compact_benes_straight,11,4,R11_S4_P8,straight
R_m0011_L004_W00008,down,R_m0011_L005_W00024,1,11,11,11,compact_benes_cross,11,4,R11_S4_P8,cross
R_m0011_L004_W00009,down,R_m0011_L005_W00009,0,11,11,11,compact_benes_straight,11,4,R11_S4_P9,straight
R_m0011_L004_W00009,down,R_m0011_L005_W00025,1,11,11,11,compact_benes_cross,11,4,R11_S4_P9,cross
R_m0011_L004_W00010,down,R_m0011_L005_W00010,0,11,11,11,compact_benes_straight,11,4,R11_S4_P10,straight
R_m0011_L004_W00010,down,R_m0011_L005_W00026,1,11,11,11,compact_benes_cross,11,4,R11_S4_P10,cross
R_m0011_L004_W00011,down,R_m0011_L005_W00011,0,11,11,11,compact_benes_straight,11,4,R11_S4_P11,straight
R_m0011_L004_W00011,down,R_m0011_L005_W00027,1,11,11,11,compact_benes_cross,11,4,R11_S4_P11,cross
R_m0011_L004_W00012,down,R_m0011_L005_W00012,0,11,11,11,compact_benes_straight,11,4,R11_S4_P12,straight
R_m0011_L004_W00012,down,R_m0011_L005_W00028,1,11,11,11,compact_benes_cross,11,4,R11_S4_P12,cross
R_m0011_L004_W00013,down,R_m0011_L005_W00013,0,11,11,11,compact_benes_straight,11,4,R11_S4_P13,straight
R_m0011_L004_W00013,down,R_m0011_L005_W00029,1,11,11,11,compact_benes_cross,11,4,R11_S4_P13,cross
R_m0011_L004_W00014,down,R_m0011_L005_W00014,0,11,11,11,compact_benes_straight,11,4,R11_S4_P14,straight
R_m0011_L004_W00014,down,R_m0011_L005_W00030,1,11,11,11,compact_benes_cross,11,4,R11_S4_P14,cross
R_m0011_L004_W00015,down,R_m0011_L005_W00015,0,11,11,11,compact_benes_straight,11,4,R11_S4_P15,straight
R_m0011_L004_W00015,down,R_m0011_L005_W00031,1,11,11,11,compact_benes_cross,11,4,R11_S4_P15,cross
R_m0011_L004_W00016,down,R_m0011_L005_W00016,0,11,11,11,compact_benes_straight,11,4,R11_S4_P0,straight
R_m0011_L004_W00016,down,R_m0011_L005_W00000,1,11,11,11,compact_benes_cross,11,4,R11_S4_P0,cross
R_m0011_L004_W00017,down,R_m0011_L005_W00017,0,11,11,11,compact_benes_straight,11,4,R11_S4_P1,straight
R_m0011_L004_W00017,down,R_m0011_L005_W00001,1,11,11,11,compact_benes_cross,11,4,R11_S4_P1,cross
R_m0011_L004_W00018,down,R_m0011_L005_W00018,0,11,11,11,compact_benes_straight,11,4,R11_S4_P2,straight
R_m0011_L004_W00018,down,R_m0011_L005_W00002,1,11,11,11,compact_benes_cross,11,4,R11_S4_P2,cross
R_m0011_L004_W00019,down,R_m0011_L005_W00019,0,11,11,11,compact_benes_straight,11,4,R11_S4_P3,straight
R_m0011_L004_W00019,down,R_m0011_L005_W00003,1,11,11,11,compact_benes_cross,11,4,R11_S4_P3,cross
R_m0011_L004_W00020,down,R_m0011_L005_W00020,0,11,11,11,compact_benes_straight,11,4,R11_S4_P4,straight
R_m0011_L004_W00020,down,R_m0011_L005_W00004,1,11,11,11,compact_benes_cross,11,4,R11_S4_P4,cross
R_m0011_L004_W00021,down,R_m0011_L005_W00021,0,11,11,11,compact_benes_straight,11,4,R11_S4_P5,straight
R_m0011_L004_W00021,down,R_m0011_L005_W00005,1,11,11,11,compact_benes_cross,11,4,R11_S4_P5,cross
R_m0011_L004_W00022,down,R_m0011_L005_W00022,0,11,11,11,compact_benes_straight,11,4,R11_S4_P6,straight
R_m0011_L004_W00022,down,R_m0011_L005_W00006,1,11,11,11,compact_benes_cross,11,4,R11_S4_P6,cross
R_m0011_L004_W00023,down,R_m0011_L005_W00023,0,11,11,11,compact_benes_straight,11,4,R11_S4_P7,straight
R_m0011_L004_W00023,down,R_m0011_L005_W00007,1,11,11,11,compact_benes_cross,11,4,R11_S4_P7,cross
R_m0011_L004_W00024,down,R_m0011_L005_W00024,0,11,11,11,compact_benes_straight,11,4,R11_S4_P8,straight
R_m0011_L004_W00024,down,R_m0011_L005_W00008,1,11,11,11,compact_benes_cross,11,4,R11_S4_P8,cross
R_m0011_L004_W00025,down,R_m0011_L005_W00025,0,11,11,11,compact_benes_straight,11,4,R11_S4_P9,straight
R_m0011_L004_W00025,down,R_m0011_L005_W00009,1,11,11,11,compact_benes_cross,11,4,R11_S4_P9,cross
R_m0011_L004_W00026,down,R_m0011_L005_W00026,0,11,11,11,compact_benes_straight,11,4,R11_S4_P10,straight
R_m0011_L004_W00026,down,R_m0011_L005_W00010,1,11,11,11,compact_benes_cross,11,4,R11_S4_P10,cross
R_m0011_L004_W00027,down,R_m0011_L005_W00027,0,11,11,11,compact_benes_straight,11,4,R11_S4_P11,straight
R_m0011_L004_W00027,down,R_m0011_L005_W00011,1,11,11,11,compact_benes_cross,11,4,R11_S4_P11,cross
R_m0011_L004_W00028,down,R_m0011_L005_W00028,0,11,11,11,compact_benes_straight,11,4,R11_S4_P12,straight
R_m0011_L004_W00028,down,R_m0011_L005_W00012,1,11,11,11,compact_benes_cross,11,4,R11_S4_P12,cross
R_m0011_L004_W00029,down,R_m0011_L005_W00029,0,11,11,11,compact_benes_straight,11,4,R11_S4_P13,straight
R_m0011_L004_W00029,down,R_m0011_L005_W00013,1,11,11,11,compact_benes_cross,11,4,R11_S4_P13,cross
R_m0011_L004_W00030,down,R_m0011_L005_W00030,0,11,11,11,compact_benes_straight,11,4,R11_S4_P14,straight
R_m0011_L004_W00030,down,R_m0011_L005_W00014,1,11,11,11,compact_benes_cross,11,4,R11_S4_P14,cross
R_m0011_L004_W00031,down,R_m0011_L005_W00031,0,11,11,11,compact_benes_straight,11,4,R11_S4_P15,straight
R_m0011_L004_W00031,down,R_m0011_L005_W00015,1,11,11,11,compact_benes_cross,11,4,R11_S4_P15,cross
R_m0011_L005_W00000,down,R_m0011_L006_W00000,0,11,11,11,compact_benes_straight,11,5,R11_S5_P0,straight
R_m0011_L005_W00000,down,R_m0011_L006_W00008,1,11,11,11,compact_benes_cross,11,5,R11_S5_P0,cross
R_m0011_L005_W00001,down,R_m0011_L006_W00001,0,11,11,11,compact_benes_straight,11,5,R11_S5_P1,straight
R_m0011_L005_W00001,down,R_m0011_L006_W00009,1,11,11,11,compact_benes_cross,11,5,R11_S5_P1,cross
R_m0011_L005_W00002,down,R_m0011_L006_W00002,0,11,11,11,compact_benes_straight,11,5,R11_S5_P2,straight
R_m0011_L005_W00002,down,R_m0011_L006_W00010,1,11,11,11,compact_benes_cross,11,5,R11_S5_P2,cross
R_m0011_L005_W00003,down,R_m0011_L006_W00003,0,11,11,11,compact_benes_straight,11,5,R11_S5_P3,straight
R_m0011_L005_W00003,down,R_m0011_L006_W00011,1,11,11,11,compact_benes_cross,11,5,R11_S5_P3,cross
R_m0011_L005_W00004,down,R_m0011_L006_W00004,0,11,11,11,compact_benes_straight,11,5,R11_S5_P4,straight
R_m0011_L005_W00004,down,R_m0011_L006_W00012,1,11,11,11,compact_benes_cross,11,5,R11_S5_P4,cross
R_m0011_L005_W00005,down,R_m0011_L006_W00005,0,11,11,11,compact_benes_straight,11,5,R11_S5_P5,straight
R_m0011_L005_W00005,down,R_m0011_L006_W00013,1,11,11,11,compact_benes_cross,11,5,R11_S5_P5,cross
R_m0011_L005_W00006,down,R_m0011_L006_W00006,0,11,11,11,compact_benes_straight,11,5,R11_S5_P6,straight
R_m0011_L005_W00006,down,R_m0011_L006_W00014,1,11,11,11,compact_benes_cross,11,5,R11_S5_P6,cross
R_m0011_L005_W00007,down,R_m0011_L006_W00007,0,11,11,11,compact_benes_straight,11,5,R11_S5_P7,straight
R_m0011_L005_W00007,down,R_m0011_L006_W00015,1,11,11,11,compact_benes_cross,11,5,R11_S5_P7,cross
R_m0011_L005_W00008,down,R_m0011_L006_W00008,0,11,11,11,compact_benes_straight,11,5,R11_S5_P0,straight
R_m0011_L005_W00008,down,R_m0011_L006_W00000,1,11,11,11,compact_benes_cross,11,5,R11_S5_P0,cross
R_m0011_L005_W00009,down,R_m0011_L006_W00009,0,11,11,11,compact_benes_straight,11,5,R11_S5_P1,straight
R_m0011_L005_W00009,down,R_m0011_L006_W00001,1,11,11,11,compact_benes_cross,11,5,R11_S5_P1,cross
R_m0011_L005_W00010,down,R_m0011_L006_W00010,0,11,11,11,compact_benes_straight,11,5,R11_S5_P2,straight
R_m0011_L005_W00010,down,R_m0011_L006_W00002,1,11,11,11,compact_benes_cross,11,5,R11_S5_P2,cross
R_m0011_L005_W00011,down,R_m0011_L006_W00011,0,11,11,11,compact_benes_straight,11,5,R11_S5_P3,straight
R_m0011_L005_W00011,down,R_m0011_L006_W00003,1,11,11,11,compact_benes_cross,11,5,R11_S5_P3,cross
R_m0011_L005_W00012,down,R_m0011_L006_W00012,0,11,11,11,compact_benes_straight,11,5,R11_S5_P4,straight
